format,view,chunk_size,step_a,step_b,inter_over_a,inter_over_b,jaccard
weights,zipdata,65536,12,16,0.0,0.0,0.0
weights,zipdata,65536,12,17,0.0,0.0,0.0
weights,zipdata,65536,12,18,0.0,0.0,0.0
weights,zipdata,65536,12,19,0.0,0.0,0.0
weights,zipdata,65536,13,14,0.0,0.0,0.0
weights,zipdata,65536,13,15,0.0,0.0,0.0
weights,zipdata,65536,13,16,0.0,0.0,0.0
weights,zipdata,65536,13,17,0.0,0.0,0.0
weights,zipdata,65536,13,18,0.0,0.0,0.0
weights,zipdata,65536,13,19,0.0,0.0,0.0
weights,zipdata,65536,14,15,0.0,0.0,0.0
weights,zipdata,65536,14,16,0.0,0.0,0.0
weights,zipdata,65536,14,17,0.0,0.0,0.0
weights,zipdata,65536,14,18,0.0,0.0,0.0
weights,zipdata,65536,14,19,0.0,0.0,0.0
weights,zipdata,65536,15,16,0.0,0.0,0.0
weights,zipdata,65536,15,17,0.0,0.0,0.0
weights,zipdata,65536,15,18,0.0,0.0,0.0
weights,zipdata,65536,15,19,0.0,0.0,0.0
weights,zipdata,65536,16,17,0.0,0.0,0.0
weights,zipdata,65536,16,18,0.0,0.0,0.0
weights,zipdata,65536,16,19,0.0,0.0,0.0
weights,zipdata,65536,17,18,0.0,0.0,0.0
weights,zipdata,65536,17,19,0.0,0.0,0.0
weights,zipdata,65536,18,19,0.0,0.0,0.0
weights,zipdata,1048576,0,1,0.0,0.0,0.0
weights,zipdata,1048576,0,2,0.0,0.0,0.0
weights,zipdata,1048576,0,3,0.0,0.0,0.0
weights,zipdata,1048576,0,4,0.0,0.0,0.0
weights,zipdata,1048576,0,5,0.0,0.0,0.0
weights,zipdata,1048576,0,6,0.0,0.0,0.0
weights,zipdata,1048576,0,7,0.0,0.0,0.0
weights,zipdata,1048576,0,8,0.0,0.0,0.0
weights,zipdata,1048576,0,9,0.0,0.0,0.0
weights,zipdata,1048576,0,10,0.0,0.0,0.0
weights,zipdata,1048576,0,11,0.0,0.0,0.0
weights,zipdata,1048576,0,12,0.0,0.0,0.0
weights,zipdata,1048576,0,13,0.0,0.0,0.0
weights,zipdata,1048576,0,14,0.0,0.0,0.0
weights,zipdata,1048576,0,15,0.0,0.0,0.0
weights,zipdata,1048576,0,16,0.0,0.0,0.0
weights,zipdata,1048576,0,17,0.0,0.0,0.0
weights,zipdata,1048576,0,18,0.0,0.0,0.0
weights,zipdata,1048576,0,19,0.0,0.0,0.0
weights,zipdata,1048576,1,2,0.0,0.0,0.0
weights,zipdata,1048576,1,3,0.0,0.0,0.0
weights,zipdata,1048576,1,4,0.0,0.0,0.0
weights,zipdata,1048576,1,5,0.0,0.0,0.0
weights,zipdata,1048576,1,6,0.0,0.0,0.0
weights,zipdata,1048576,1,7,0.0,0.0,0.0
weights,zipdata,1048576,1,8,0.0,0.0,0.0
weights,zipdata,1048576,1,9,0.0,0.0,0.0
weights,zipdata,1048576,1,10,0.0,0.0,0.0
weights,zipdata,1048576,1,11,0.0,0.0,0.0
weights,zipdata,1048576,1,12,0.0,0.0,0.0
weights,zipdata,1048576,1,13,0.0,0.0,0.0
weights,zipdata,1048576,1,14,0.0,0.0,0.0
weights,zipdata,1048576,1,15,0.0,0.0,0.0
weights,zipdata,1048576,1,16,0.0,0.0,0.0
weights,zipdata,1048576,1,17,0.0,0.0,0.0
weights,zipdata,1048576,1,18,0.0,0.0,0.0
weights,zipdata,1048576,1,19,0.0,0.0,0.0
weights,zipdata,1048576,2,3,0.0,0.0,0.0
weights,zipdata,1048576,2,4,0.0,0.0,0.0
weights,zipdata,1048576,2,5,0.0,0.0,0.0
weights,zipdata,1048576,2,6,0.0,0.0,0.0
weights,zipdata,1048576,2,7,0.0,0.0,0.0
weights,zipdata,1048576,2,8,0.0,0.0,0.0
weights,zipdata,1048576,2,9,0.0,0.0,0.0
weights,zipdata,1048576,2,10,0.0,0.0,0.0
weights,zipdata,1048576,2,11,0.0,0.0,0.0
weights,zipdata,1048576,2,12,0.0,0.0,0.0
weights,zipdata,1048576,2,13,0.0,0.0,0.0
weights,zipdata,1048576,2,14,0.0,0.0,0.0
weights,zipdata,1048576,2,15,0.0,0.0,0.0
weights,zipdata,1048576,2,16,0.0,0.0,0.0
weights,zipdata,1048576,2,17,0.0,0.0,0.0
weights,zipdata,1048576,2,18,0.0,0.0,0.0
weights,zipdata,1048576,2,19,0.0,0.0,0.0
weights,zipdata,1048576,3,4,0.0,0.0,0.0
weights,zipdata,1048576,3,5,0.0,0.0,0.0
weights,zipdata,1048576,3,6,0.0,0.0,0.0
weights,zipdata,1048576,3,7,0.0,0.0,0.0
weights,zipdata,1048576,3,8,0.0,0.0,0.0
weights,zipdata,1048576,3,9,0.0,0.0,0.0
weights,zipdata,1048576,3,10,0.0,0.0,0.0
weights,zipdata,1048576,3,11,0.0,0.0,0.0
weights,zipdata,1048576,3,12,0.0,0.0,0.0
weights,zipdata,1048576,3,13,0.0,0.0,0.0
weights,zipdata,1048576,3,14,0.0,0.0,0.0
weights,zipdata,1048576,3,15,0.0,0.0,0.0
weights,zipdata,1048576,3,16,0.0,0.0,0.0
weights,zipdata,1048576,3,17,0.0,0.0,0.0
weights,zipdata,1048576,3,18,0.0,0.0,0.0
weights,zipdata,1048576,3,19,0.0,0.0,0.0
weights,zipdata,1048576,4,5,0.0,0.0,0.0
weights,zipdata,1048576,4,6,0.0,0.0,0.0
weights,zipdata,1048576,4,7,0.0,0.0,0.0
weights,zipdata,1048576,4,8,0.0,0.0,0.0
weights,zipdata,1048576,4,9,0.0,0.0,0.0
weights,zipdata,1048576,4,10,0.0,0.0,0.0
weights,zipdata,1048576,4,11,0.0,0.0,0.0
weights,zipdata,1048576,4,12,0.0,0.0,0.0
weights,zipdata,1048576,4,13,0.0,0.0,0.0
weights,zipdata,1048576,4,14,0.0,0.0,0.0
weights,zipdata,1048576,4,15,0.0,0.0,0.0
weights,zipdata,1048576,4,16,0.0,0.0,0.0
weights,zipdata,1048576,4,17,0.0,0.0,0.0
weights,zipdata,1048576,4,18,0.0,0.0,0.0
weights,zipdata,1048576,4,19,0.0,0.0,0.0
weights,zipdata,1048576,5,6,0.0,0.0,0.0
weights,zipdata,1048576,5,7,0.0,0.0,0.0
weights,zipdata,1048576,5,8,0.0,0.0,0.0
weights,zipdata,1048576,5,9,0.0,0.0,0.0
weights,zipdata,1048576,5,10,0.0,0.0,0.0
weights,zipdata,1048576,5,11,0.0,0.0,0.0
weights,zipdata,1048576,5,12,0.0,0.0,0.0
weights,zipdata,1048576,5,13,0.0,0.0,0.0
weights,zipdata,1048576,5,14,0.0,0.0,0.0
weights,zipdata,1048576,5,15,0.0,0.0,0.0
weights,zipdata,1048576,5,16,0.0,0.0,0.0
weights,zipdata,1048576,5,17,0.0,0.0,0.0
weights,zipdata,1048576,5,18,0.0,0.0,0.0
weights,zipdata,1048576,5,19,0.0,0.0,0.0
weights,zipdata,1048576,6,7,0.0,0.0,0.0
weights,zipdata,1048576,6,8,0.0,0.0,0.0
weights,zipdata,1048576,6,9,0.0,0.0,0.0
weights,zipdata,1048576,6,10,0.0,0.0,0.0
weights,zipdata,1048576,6,11,0.0,0.0,0.0
weights,zipdata,1048576,6,12,0.0,0.0,0.0
weights,zipdata,1048576,6,13,0.0,0.0,0.0
weights,zipdata,1048576,6,14,0.0,0.0,0.0
weights,zipdata,1048576,6,15,0.0,0.0,0.0
weights,zipdata,1048576,6,16,0.0,0.0,0.0
weights,zipdata,1048576,6,17,0.0,0.0,0.0
weights,zipdata,1048576,6,18,0.0,0.0,0.0
weights,zipdata,1048576,6,19,0.0,0.0,0.0
weights,zipdata,1048576,7,8,0.0,0.0,0.0
weights,zipdata,1048576,7,9,0.0,0.0,0.0
weights,zipdata,1048576,7,10,0.0,0.0,0.0
weights,zipdata,1048576,7,11,0.0,0.0,0.0
weights,zipdata,1048576,7,12,0.0,0.0,0.0
weights,zipdata,1048576,7,13,0.0,0.0,0.0
weights,zipdata,1048576,7,14,0.0,0.0,0.0
weights,zipdata,1048576,7,15,0.0,0.0,0.0
weights,zipdata,1048576,7,16,0.0,0.0,0.0
weights,zipdata,1048576,7,17,0.0,0.0,0.0
weights,zipdata,1048576,7,18,0.0,0.0,0.0
weights,zipdata,1048576,7,19,0.0,0.0,0.0
weights,zipdata,1048576,8,9,0.0,0.0,0.0
weights,zipdata,1048576,8,10,0.0,0.0,0.0
weights,zipdata,1048576,8,11,0.0,0.0,0.0
weights,zipdata,1048576,8,12,0.0,0.0,0.0
weights,zipdata,1048576,8,13,0.0,0.0,0.0
weights,zipdata,1048576,8,14,0.0,0.0,0.0
weights,zipdata,1048576,8,15,0.0,0.0,0.0
weights,zipdata,1048576,8,16,0.0,0.0,0.0
weights,zipdata,1048576,8,17,0.0,0.0,0.0
weights,zipdata,1048576,8,18,0.0,0.0,0.0
weights,zipdata,1048576,8,19,0.0,0.0,0.0
weights,zipdata,1048576,9,10,0.0,0.0,0.0
weights,zipdata,1048576,9,11,0.0,0.0,0.0
weights,zipdata,1048576,9,12,0.0,0.0,0.0
weights,zipdata,1048576,9,13,0.0,0.0,0.0
weights,zipdata,1048576,9,14,0.0,0.0,0.0
weights,zipdata,1048576,9,15,0.0,0.0,0.0
weights,zipdata,1048576,9,16,0.0,0.0,0.0
weights,zipdata,1048576,9,17,0.0,0.0,0.0
weights,zipdata,1048576,9,18,0.0,0.0,0.0
weights,zipdata,1048576,9,19,0.0,0.0,0.0
weights,zipdata,1048576,10,11,0.0,0.0,0.0
weights,zipdata,1048576,10,12,0.0,0.0,0.0
weights,zipdata,1048576,10,13,0.0,0.0,0.0
weights,zipdata,1048576,10,14,0.0,0.0,0.0
weights,zipdata,1048576,10,15,0.0,0.0,0.0
weights,zipdata,1048576,10,16,0.0,0.0,0.0
weights,zipdata,1048576,10,17,0.0,0.0,0.0
weights,zipdata,1048576,10,18,0.0,0.0,0.0
weights,zipdata,1048576,10,19,0.0,0.0,0.0
weights,zipdata,1048576,11,12,0.0,0.0,0.0
weights,zipdata,1048576,11,13,0.0,0.0,0.0
weights,zipdata,1048576,11,14,0.0,0.0,0.0
weights,zipdata,1048576,11,15,0.0,0.0,0.0
weights,zipdata,1048576,11,16,0.0,0.0,0.0
weights,zipdata,1048576,11,17,0.0,0.0,0.0
weights,zipdata,1048576,11,18,0.0,0.0,0.0
weights,zipdata,1048576,11,19,0.0,0.0,0.0
weights,zipdata,1048576,12,13,0.0,0.0,0.0
weights,zipdata,1048576,12,14,0.0,0.0,0.0
weights,zipdata,1048576,12,15,0.0,0.0,0.0
weights,zipdata,1048576,12,16,0.0,0.0,0.0
weights,zipdata,1048576,12,17,0.0,0.0,0.0
weights,zipdata,1048576,12,18,0.0,0.0,0.0
weights,zipdata,1048576,12,19,0.0,0.0,0.0
weights,zipdata,1048576,13,14,0.0,0.0,0.0
weights,zipdata,1048576,13,15,0.0,0.0,0.0
weights,zipdata,1048576,13,16,0.0,0.0,0.0
weights,zipdata,1048576,13,17,0.0,0.0,0.0
weights,zipdata,1048576,13,18,0.0,0.0,0.0
weights,zipdata,1048576,13,19,0.0,0.0,0.0
weights,zipdata,1048576,14,15,0.0,0.0,0.0
weights,zipdata,1048576,14,16,0.0,0.0,0.0
weights,zipdata,1048576,14,17,0.0,0.0,0.0
weights,zipdata,1048576,14,18,0.0,0.0,0.0
weights,zipdata,1048576,14,19,0.0,0.0,0.0
weights,zipdata,1048576,15,16,0.0,0.0,0.0
weights,zipdata,1048576,15,17,0.0,0.0,0.0
weights,zipdata,1048576,15,18,0.0,0.0,0.0
weights,zipdata,1048576,15,19,0.0,0.0,0.0
weights,zipdata,1048576,16,17,0.0,0.0,0.0
weights,zipdata,1048576,16,18,0.0,0.0,0.0
weights,zipdata,1048576,16,19,0.0,0.0,0.0
weights,zipdata,1048576,17,18,0.0,0.0,0.0
weights,zipdata,1048576,17,19,0.0,0.0,0.0
weights,zipdata,1048576,18,19,0.0,0.0,0.0
weights,zipdata,4194304,0,1,0.0,0.0,0.0
weights,zipdata,4194304,0,2,0.0,0.0,0.0
weights,zipdata,4194304,0,3,0.0,0.0,0.0
weights,zipdata,4194304,0,4,0.0,0.0,0.0
weights,zipdata,4194304,0,5,0.0,0.0,0.0
weights,zipdata,4194304,0,6,0.0,0.0,0.0
weights,zipdata,4194304,0,7,0.0,0.0,0.0
weights,zipdata,4194304,0,8,0.0,0.0,0.0
weights,zipdata,4194304,0,9,0.0,0.0,0.0
weights,zipdata,4194304,0,10,0.0,0.0,0.0
weights,zipdata,4194304,0,11,0.0,0.0,0.0
weights,zipdata,4194304,0,12,0.0,0.0,0.0
weights,zipdata,4194304,0,13,0.0,0.0,0.0
weights,zipdata,4194304,0,14,0.0,0.0,0.0
weights,zipdata,4194304,0,15,0.0,0.0,0.0
weights,zipdata,4194304,0,16,0.0,0.0,0.0
weights,zipdata,4194304,0,17,0.0,0.0,0.0
weights,zipdata,4194304,0,18,0.0,0.0,0.0
weights,zipdata,4194304,0,19,0.0,0.0,0.0
weights,zipdata,4194304,1,2,0.0,0.0,0.0
weights,zipdata,4194304,1,3,0.0,0.0,0.0
weights,zipdata,4194304,1,4,0.0,0.0,0.0
weights,zipdata,4194304,1,5,0.0,0.0,0.0
weights,zipdata,4194304,1,6,0.0,0.0,0.0
weights,zipdata,4194304,1,7,0.0,0.0,0.0
weights,zipdata,4194304,1,8,0.0,0.0,0.0
weights,zipdata,4194304,1,9,0.0,0.0,0.0
weights,zipdata,4194304,1,10,0.0,0.0,0.0
weights,zipdata,4194304,1,11,0.0,0.0,0.0
weights,zipdata,4194304,1,12,0.0,0.0,0.0
weights,zipdata,4194304,1,13,0.0,0.0,0.0
weights,zipdata,4194304,1,14,0.0,0.0,0.0
weights,zipdata,4194304,1,15,0.0,0.0,0.0
weights,zipdata,4194304,1,16,0.0,0.0,0.0
weights,zipdata,4194304,1,17,0.0,0.0,0.0
weights,zipdata,4194304,1,18,0.0,0.0,0.0
weights,zipdata,4194304,1,19,0.0,0.0,0.0
weights,zipdata,4194304,2,3,0.0,0.0,0.0
weights,zipdata,4194304,2,4,0.0,0.0,0.0
weights,zipdata,4194304,2,5,0.0,0.0,0.0
weights,zipdata,4194304,2,6,0.0,0.0,0.0
weights,zipdata,4194304,2,7,0.0,0.0,0.0
weights,zipdata,4194304,2,8,0.0,0.0,0.0
weights,zipdata,4194304,2,9,0.0,0.0,0.0
weights,zipdata,4194304,2,10,0.0,0.0,0.0
weights,zipdata,4194304,2,11,0.0,0.0,0.0
weights,zipdata,4194304,2,12,0.0,0.0,0.0
weights,zipdata,4194304,2,13,0.0,0.0,0.0
weights,zipdata,4194304,2,14,0.0,0.0,0.0
weights,zipdata,4194304,2,15,0.0,0.0,0.0
weights,zipdata,4194304,2,16,0.0,0.0,0.0
weights,zipdata,4194304,2,17,0.0,0.0,0.0
weights,zipdata,4194304,2,18,0.0,0.0,0.0
weights,zipdata,4194304,2,19,0.0,0.0,0.0
weights,zipdata,4194304,3,4,0.0,0.0,0.0
weights,zipdata,4194304,3,5,0.0,0.0,0.0
weights,zipdata,4194304,3,6,0.0,0.0,0.0
weights,zipdata,4194304,3,7,0.0,0.0,0.0
weights,zipdata,4194304,3,8,0.0,0.0,0.0
weights,zipdata,4194304,3,9,0.0,0.0,0.0
weights,zipdata,4194304,3,10,0.0,0.0,0.0
weights,zipdata,4194304,3,11,0.0,0.0,0.0
weights,zipdata,4194304,3,12,0.0,0.0,0.0
weights,zipdata,4194304,3,13,0.0,0.0,0.0
weights,zipdata,4194304,3,14,0.0,0.0,0.0
weights,zipdata,4194304,3,15,0.0,0.0,0.0
weights,zipdata,4194304,3,16,0.0,0.0,0.0
weights,zipdata,4194304,3,17,0.0,0.0,0.0
weights,zipdata,4194304,3,18,0.0,0.0,0.0
weights,zipdata,4194304,3,19,0.0,0.0,0.0
weights,zipdata,4194304,4,5,0.0,0.0,0.0
weights,zipdata,4194304,4,6,0.0,0.0,0.0
weights,zipdata,4194304,4,7,0.0,0.0,0.0
weights,zipdata,4194304,4,8,0.0,0.0,0.0
weights,zipdata,4194304,4,9,0.0,0.0,0.0
weights,zipdata,4194304,4,10,0.0,0.0,0.0
weights,zipdata,4194304,4,11,0.0,0.0,0.0
weights,zipdata,4194304,4,12,0.0,0.0,0.0
weights,zipdata,4194304,4,13,0.0,0.0,0.0
weights,zipdata,4194304,4,14,0.0,0.0,0.0
weights,zipdata,4194304,4,15,0.0,0.0,0.0
weights,zipdata,4194304,4,16,0.0,0.0,0.0
weights,zipdata,4194304,4,17,0.0,0.0,0.0
weights,zipdata,4194304,4,18,0.0,0.0,0.0
weights,zipdata,4194304,4,19,0.0,0.0,0.0
weights,zipdata,4194304,5,6,0.0,0.0,0.0
weights,zipdata,4194304,5,7,0.0,0.0,0.0
weights,zipdata,4194304,5,8,0.0,0.0,0.0
weights,zipdata,4194304,5,9,0.0,0.0,0.0
weights,zipdata,4194304,5,10,0.0,0.0,0.0
weights,zipdata,4194304,5,11,0.0,0.0,0.0
weights,zipdata,4194304,5,12,0.0,0.0,0.0
weights,zipdata,4194304,5,13,0.0,0.0,0.0
weights,zipdata,4194304,5,14,0.0,0.0,0.0
weights,zipdata,4194304,5,15,0.0,0.0,0.0
weights,zipdata,4194304,5,16,0.0,0.0,0.0
weights,zipdata,4194304,5,17,0.0,0.0,0.0
weights,zipdata,4194304,5,18,0.0,0.0,0.0
weights,zipdata,4194304,5,19,0.0,0.0,0.0
weights,zipdata,4194304,6,7,0.0,0.0,0.0
weights,zipdata,4194304,6,8,0.0,0.0,0.0
weights,zipdata,4194304,6,9,0.0,0.0,0.0
weights,zipdata,4194304,6,10,0.0,0.0,0.0
weights,zipdata,4194304,6,11,0.0,0.0,0.0
weights,zipdata,4194304,6,12,0.0,0.0,0.0
weights,zipdata,4194304,6,13,0.0,0.0,0.0
weights,zipdata,4194304,6,14,0.0,0.0,0.0
weights,zipdata,4194304,6,15,0.0,0.0,0.0
weights,zipdata,4194304,6,16,0.0,0.0,0.0
weights,zipdata,4194304,6,17,0.0,0.0,0.0
weights,zipdata,4194304,6,18,0.0,0.0,0.0
weights,zipdata,4194304,6,19,0.0,0.0,0.0
weights,zipdata,4194304,7,8,0.0,0.0,0.0
weights,zipdata,4194304,7,9,0.0,0.0,0.0
weights,zipdata,4194304,7,10,0.0,0.0,0.0
weights,zipdata,4194304,7,11,0.0,0.0,0.0
weights,zipdata,4194304,7,12,0.0,0.0,0.0
weights,zipdata,4194304,7,13,0.0,0.0,0.0
weights,zipdata,4194304,7,14,0.0,0.0,0.0
weights,zipdata,4194304,7,15,0.0,0.0,0.0
weights,zipdata,4194304,7,16,0.0,0.0,0.0
weights,zipdata,4194304,7,17,0.0,0.0,0.0
weights,zipdata,4194304,7,18,0.0,0.0,0.0
weights,zipdata,4194304,7,19,0.0,0.0,0.0
weights,zipdata,4194304,8,9,0.0,0.0,0.0
weights,zipdata,4194304,8,10,0.0,0.0,0.0
weights,zipdata,4194304,8,11,0.0,0.0,0.0
weights,zipdata,4194304,8,12,0.0,0.0,0.0
weights,zipdata,4194304,8,13,0.0,0.0,0.0
weights,zipdata,4194304,8,14,0.0,0.0,0.0
weights,zipdata,4194304,8,15,0.0,0.0,0.0
weights,zipdata,4194304,8,16,0.0,0.0,0.0
weights,zipdata,4194304,8,17,0.0,0.0,0.0
weights,zipdata,4194304,8,18,0.0,0.0,0.0
weights,zipdata,4194304,8,19,0.0,0.0,0.0
weights,zipdata,4194304,9,10,0.0,0.0,0.0
weights,zipdata,4194304,9,11,0.0,0.0,0.0
weights,zipdata,4194304,9,12,0.0,0.0,0.0
weights,zipdata,4194304,9,13,0.0,0.0,0.0
weights,zipdata,4194304,9,14,0.0,0.0,0.0
weights,zipdata,4194304,9,15,0.0,0.0,0.0
weights,zipdata,4194304,9,16,0.0,0.0,0.0
weights,zipdata,4194304,9,17,0.0,0.0,0.0
weights,zipdata,4194304,9,18,0.0,0.0,0.0
weights,zipdata,4194304,9,19,0.0,0.0,0.0
weights,zipdata,4194304,10,11,0.0,0.0,0.0
weights,zipdata,4194304,10,12,0.0,0.0,0.0
weights,zipdata,4194304,10,13,0.0,0.0,0.0
weights,zipdata,4194304,10,14,0.0,0.0,0.0
weights,zipdata,4194304,10,15,0.0,0.0,0.0
weights,zipdata,4194304,10,16,0.0,0.0,0.0
weights,zipdata,4194304,10,17,0.0,0.0,0.0
weights,zipdata,4194304,10,18,0.0,0.0,0.0
weights,zipdata,4194304,10,19,0.0,0.0,0.0
weights,zipdata,4194304,11,12,0.0,0.0,0.0
weights,zipdata,4194304,11,13,0.0,0.0,0.0
weights,zipdata,4194304,11,14,0.0,0.0,0.0
weights,zipdata,4194304,11,15,0.0,0.0,0.0
weights,zipdata,4194304,11,16,0.0,0.0,0.0
weights,zipdata,4194304,11,17,0.0,0.0,0.0
weights,zipdata,4194304,11,18,0.0,0.0,0.0
weights,zipdata,4194304,11,19,0.0,0.0,0.0
weights,zipdata,4194304,12,13,0.0,0.0,0.0
weights,zipdata,4194304,12,14,0.0,0.0,0.0
weights,zipdata,4194304,12,15,0.0,0.0,0.0
weights,zipdata,4194304,12,16,0.0,0.0,0.0
weights,zipdata,4194304,12,17,0.0,0.0,0.0
weights,zipdata,4194304,12,18,0.0,0.0,0.0
weights,zipdata,4194304,12,19,0.0,0.0,0.0
weights,zipdata,4194304,13,14,0.0,0.0,0.0
weights,zipdata,4194304,13,15,0.0,0.0,0.0
weights,zipdata,4194304,13,16,0.0,0.0,0.0
weights,zipdata,4194304,13,17,0.0,0.0,0.0
weights,zipdata,4194304,13,18,0.0,0.0,0.0
weights,zipdata,4194304,13,19,0.0,0.0,0.0
weights,zipdata,4194304,14,15,0.0,0.0,0.0
weights,zipdata,4194304,14,16,0.0,0.0,0.0
weights,zipdata,4194304,14,17,0.0,0.0,0.0
weights,zipdata,4194304,14,18,0.0,0.0,0.0
weights,zipdata,4194304,14,19,0.0,0.0,0.0
weights,zipdata,4194304,15,16,0.0,0.0,0.0
weights,zipdata,4194304,15,17,0.0,0.0,0.0
weights,zipdata,4194304,15,18,0.0,0.0,0.0
weights,zipdata,4194304,15,19,0.0,0.0,0.0
weights,zipdata,4194304,16,17,0.0,0.0,0.0
weights,zipdata,4194304,16,18,0.0,0.0,0.0
weights,zipdata,4194304,16,19,0.0,0.0,0.0
weights,zipdata,4194304,17,18,0.0,0.0,0.0
weights,zipdata,4194304,17,19,0.0,0.0,0.0
weights,zipdata,4194304,18,19,0.0,0.0,0.0
dcp,file,4096,0,1,8e-06,8e-06,4e-06
dcp,file,4096,0,2,8e-06,8e-06,4e-06
dcp,file,4096,0,4,8e-06,8e-06,4e-06
dcp,file,4096,0,8,8e-06,8e-06,4e-06
dcp,file,4096,1,2,8e-06,8e-06,4e-06
dcp,file,4096,1,3,8e-06,8e-06,4e-06
dcp,file,4096,1,5,8e-06,8e-06,4e-06
dcp,file,4096,1,9,8e-06,8e-06,4e-06
dcp,file,4096,2,3,8e-06,8e-06,4e-06
dcp,file,4096,2,4,8e-06,8e-06,4e-06
dcp,file,4096,2,6,8e-06,8e-06,4e-06
dcp,file,4096,2,10,8e-06,8e-06,4e-06
dcp,file,4096,3,4,8e-06,8e-06,4e-06
dcp,file,4096,3,5,8e-06,8e-06,4e-06
dcp,file,4096,3,7,8e-06,8e-06,4e-06
dcp,file,4096,3,11,8e-06,8e-06,4e-06
dcp,file,4096,4,5,8e-06,8e-06,4e-06
dcp,file,4096,4,6,8e-06,8e-06,4e-06
dcp,file,4096,4,8,8e-06,8e-06,4e-06
dcp,file,4096,4,12,8e-06,8e-06,4e-06
dcp,file,4096,5,6,8e-06,8e-06,4e-06
dcp,file,4096,5,7,8e-06,8e-06,4e-06
dcp,file,4096,5,9,8e-06,8e-06,4e-06
dcp,file,4096,5,13,8e-06,8e-06,4e-06
dcp,file,4096,6,7,8e-06,8e-06,4e-06
dcp,file,4096,6,8,8e-06,8e-06,4e-06
dcp,file,4096,6,10,8e-06,8e-06,4e-06
dcp,file,4096,6,14,8e-06,8e-06,4e-06
dcp,file,4096,7,8,8e-06,8e-06,4e-06
dcp,file,4096,7,9,8e-06,8e-06,4e-06
dcp,file,4096,7,11,8e-06,8e-06,4e-06
dcp,file,4096,7,15,8e-06,8e-06,4e-06
dcp,file,4096,8,9,8e-06,8e-06,4e-06
dcp,file,4096,8,10,8e-06,8e-06,4e-06
dcp,file,4096,8,12,8e-06,8e-06,4e-06
dcp,file,4096,8,16,8e-06,8e-06,4e-06
dcp,file,4096,9,10,8e-06,8e-06,4e-06
dcp,file,4096,9,11,8e-06,8e-06,4e-06
dcp,file,4096,9,13,8e-06,8e-06,4e-06
dcp,file,4096,9,17,8e-06,8e-06,4e-06
dcp,file,4096,10,11,8e-06,8e-06,4e-06
dcp,file,4096,10,12,8e-06,8e-06,4e-06
dcp,file,4096,10,14,8e-06,8e-06,4e-06
dcp,file,4096,10,18,8e-06,8e-06,4e-06
dcp,file,4096,11,12,8e-06,8e-06,4e-06
dcp,file,4096,11,13,8e-06,8e-06,4e-06
dcp,file,4096,11,15,8e-06,8e-06,4e-06
dcp,file,4096,11,19,8e-06,8e-06,4e-06
dcp,file,4096,12,13,8e-06,8e-06,4e-06
dcp,file,4096,12,14,8e-06,8e-06,4e-06
dcp,file,4096,12,16,8e-06,8e-06,4e-06
dcp,file,4096,13,14,8e-06,8e-06,4e-06
dcp,file,4096,13,15,8e-06,8e-06,4e-06
dcp,file,4096,13,17,8e-06,8e-06,4e-06
dcp,file,4096,14,15,8e-06,8e-06,4e-06
dcp,file,4096,14,16,8e-06,8e-06,4e-06
dcp,file,4096,14,18,8e-06,8e-06,4e-06
dcp,file,4096,15,16,8e-06,8e-06,4e-06
dcp,file,4096,15,17,8e-06,8e-06,4e-06
dcp,file,4096,15,19,8e-06,8e-06,4e-06
dcp,file,4096,16,17,8e-06,8e-06,4e-06
dcp,file,4096,16,18,8e-06,8e-06,4e-06
dcp,file,4096,17,18,8e-06,8e-06,4e-06
dcp,file,4096,17,19,8e-06,8e-06,4e-06
dcp,file,4096,18,19,8e-06,8e-06,4e-06
dcp,file,65536,0,1,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,2,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,3,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,4,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,5,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,6,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,7,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,8,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,9,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,10,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,11,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,12,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,13,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,14,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,15,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,16,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,17,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,18,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,0,19,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,1,2,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,1,3,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,1,4,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,1,5,4.4e-05,4.4e-05,2.2e-05
dcp,file,65536,1,6,4.4e-05,4.4e-05,2.2e-05
